   1         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.1000E-04 TimeStep= 0.1679E-10 CpuPerStep= 0.1007E+00
   2         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.1000E-04 TimeStep= 0.1679E-10 CpuPerStep= 0.2727E-01
   3         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.1000E-04 TimeStep= 0.1679E-10 CpuPerStep= 0.2712E-01
   4         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.8000E-01 TimeStep= 0.1343E-06 CpuPerStep= 0.1817E-01
   5         LmaxRes= 0.3585E+04 L1Res= 0.5621E-03 CFL= 0.1250E+00 TimeStep= 0.2101E-06 CpuPerStep= 0.1961E-01
   6         LmaxRes= 0.3574E+04 L1Res= 0.5991E-03 CFL= 0.1800E+00 TimeStep= 0.3030E-06 CpuPerStep= 0.1659E-01
   7         LmaxRes= 0.3556E+04 L1Res= 0.6553E-03 CFL= 0.2450E+00 TimeStep= 0.4132E-06 CpuPerStep= 0.1988E-01
   8         LmaxRes= 0.3514E+04 L1Res= 0.7342E-03 CFL= 0.3200E+00 TimeStep= 0.5409E-06 CpuPerStep= 0.1789E-01
   9         LmaxRes= 0.3412E+04 L1Res= 0.8370E-03 CFL= 0.4050E+00 TimeStep= 0.6863E-06 CpuPerStep= 0.1956E-01
   10        LmaxRes= 0.3292E+04 L1Res= 0.9662E-03 CFL= 0.5000E+00 TimeStep= 0.8497E-06 CpuPerStep= 0.1930E-01
   20        LmaxRes= 0.1570E+04 L1Res= 0.2199E-02 CFL= 0.2000E+01 TimeStep= 0.3609E-05 CpuPerStep= 0.2122E-01
   30        LmaxRes= 0.8688E+03 L1Res= 0.1850E-02 CFL= 0.4500E+01 TimeStep= 0.9265E-05 CpuPerStep= 0.2639E-01
   40        LmaxRes= 0.3936E+03 L1Res= 0.1397E-02 CFL= 0.8000E+01 TimeStep= 0.1804E-04 CpuPerStep= 0.2644E-01
   50        LmaxRes= 0.1765E+03 L1Res= 0.1017E-02 CFL= 0.1250E+02 TimeStep= 0.2994E-04 CpuPerStep= 0.2127E-01
   60        LmaxRes= 0.1229E+03 L1Res= 0.8480E-03 CFL= 0.1800E+02 TimeStep= 0.4538E-04 CpuPerStep= 0.2031E-01
   70        LmaxRes= 0.7429E+02 L1Res= 0.7425E-03 CFL= 0.2450E+02 TimeStep= 0.6428E-04 CpuPerStep= 0.2123E-01
   80        LmaxRes= 0.4641E+02 L1Res= 0.6782E-03 CFL= 0.3200E+02 TimeStep= 0.8693E-04 CpuPerStep= 0.1295E-01
   90        LmaxRes= 0.2872E+02 L1Res= 0.6405E-03 CFL= 0.4050E+02 TimeStep= 0.1134E-03 CpuPerStep= 0.2281E-01
   100       LmaxRes= 0.1814E+02 L1Res= 0.6169E-03 CFL= 0.5000E+02 TimeStep= 0.1439E-03 CpuPerStep= 0.2185E-01
   110       LmaxRes= 0.1345E+02 L1Res= 0.6050E-03 CFL= 0.6050E+02 TimeStep= 0.1779E-03 CpuPerStep= 0.2143E-01
   120       LmaxRes= 0.1151E+02 L1Res= 0.6070E-03 CFL= 0.7200E+02 TimeStep= 0.2156E-03 CpuPerStep= 0.1624E-01
